customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total
2480-ejwyp,0,f,1,1,0,58,1,1,fiber optic,0,1,0,0,1,1,one year,1,bank transfer (automatic),97.8,5458.8
2480-jzosn,0,f,0,1,0,1,1,0,no,0,0,0,0,0,0,month,1,mailed check,20.65,20.65
2480-sqiob,0,m,0,1,1,4,1,0,dsl,0,0,0,0,0,0,month,0,electronic check,44.8,169.65
2481-sboyw,0,f,0,0,1,61,1,1,no,0,0,0,0,0,0,two year,1,credit card (automatic),25.0,1498.35
2482-czgbb,1,m,0,0,0,10,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,70.0,740.0
2483-xssmz,0,f,0,0,0,39,1,0,dsl,1,0,0,0,0,0,one year,1,electronic check,47.85,1886.4
2484-dgxpz,1,f,0,1,1,31,1,0,no,0,0,0,0,0,0,month,1,mailed check,19.55,658.95
2485-itvkb,1,f,0,1,0,2,0,0,dsl,0,0,0,0,0,1,month,1,electronic check,35.1,68.75
2486-wyvve,0,m,0,1,0,31,1,1,dsl,0,0,1,1,1,1,one year,1,mailed check,79.3,2484.0
2495-inzwq,1,m,0,0,0,4,0,0,dsl,0,0,0,0,1,1,month,1,electronic check,44.55,174.3
2495-kznfb,0,f,0,0,0,33,1,1,fiber optic,1,0,0,0,0,1,month,1,electronic check,90.65,2989.6
2495-tthbq,0,f,0,0,1,4,1,0,no,0,0,0,0,0,0,one year,1,mailed check,20.4,84.75
2498-xldzr,0,f,0,1,1,32,1,0,dsl,1,1,1,1,0,1,two year,0,mailed check,73.6,2316.85
2499-ajyua,0,f,1,1,0,72,1,1,fiber optic,0,1,1,1,1,1,two year,1,credit card (automatic),110.8,7882.25
2501-xwwtz,0,m,0,0,0,11,1,0,fiber optic,0,0,0,0,0,0,month,0,electronic check,70.2,760.05
2504-dshih,0,m,1,1,0,23,1,1,fiber optic,0,0,0,0,0,1,month,0,electronic check,86.8,1975.85
2506-clakw,1,f,0,0,0,6,1,0,fiber optic,1,1,1,1,0,1,month,1,bank transfer (automatic),98.15,567.45
2506-tnfco,1,f,1,1,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.55,69.55
2507-qzpqs,0,m,0,0,0,15,1,1,fiber optic,0,1,0,1,0,1,month,0,electronic check,95.7,1451.1
2508-qjjfp,,m,0,0,1,47,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),20.55,1013.05
2509-tfpju,0,m,0,1,0,72,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),25.75,1864.2
2511-allcs,0,f,0,1,1,35,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),24.3,821.6
2511-morqy,0,m,0,1,1,50,1,1,dsl,0,0,1,0,0,0,one year,0,bank transfer (automatic),54.9,2614.1
2514-ginmm,1,m,0,0,0,1,1,0,fiber optic,0,0,0,0,1,0,month,1,electronic check,79.5,79.5
2516-vqrrv,1,f,1,0,0,2,1,1,fiber optic,0,0,0,0,0,0,month,1,mailed check,75.45,158.4
2516-xsjkx,0,f,0,1,1,41,1,0,dsl,1,1,0,1,1,1,two year,0,electronic check,78.45,3126.45
2519-erqoj,0,m,1,0,0,33,0,0,dsl,0,0,1,1,1,1,month,1,electronic check,54.6,1803.7
2519-fakod,1,m,0,0,1,38,1,1,fiber optic,0,0,1,0,1,1,month,1,bank transfer (automatic),99.25,3777.15
2519-lbnql,0,m,1,1,0,60,1,1,fiber optic,0,1,1,0,1,1,one year,1,electronic check,104.35,6339.45
2519-twkfs,0,m,0,1,1,25,1,1,dsl,0,0,0,1,0,0,one year,1,mailed check,55.1,1466.1
2520-sgtta,0,f,0,1,1,0,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.0,
2521-npuzr,0,m,0,1,0,70,1,0,fiber optic,1,1,1,1,0,1,two year,0,credit card (automatic),101.0,7085.5
2522-ahjxr,0,m,0,1,0,60,1,1,fiber optic,1,0,1,1,1,1,month,1,bank transfer (automatic),109.45,6572.85
2522-wlnsf,0,f,1,1,0,34,1,0,dsl,0,0,1,1,1,0,one year,0,bank transfer (automatic),64.2,2106.3
2523-ewwzl,0,f,0,1,0,27,1,0,fiber optic,0,1,0,0,0,0,month,1,electronic check,76.1,2093.4
2525-gvkqu,0,f,0,0,0,60,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.6,1093.0
2528-hfyzx,1,m,1,1,0,17,1,0,fiber optic,0,1,0,0,0,0,month,1,electronic check,76.45,1233.4
2530-endwq,1,f,0,1,0,71,1,1,fiber optic,0,0,0,0,1,1,two year,1,bank transfer (automatic),93.7,6585.35
2530-fmfxo,0,m,0,1,1,56,1,1,fiber optic,0,0,1,1,1,1,two year,1,electronic check,103.2,5873.75
2533-qvmsk,1,m,0,1,0,61,1,1,fiber optic,0,1,0,1,1,0,two year,1,electronic check,94.1,5638.3
2533-tibix,0,m,0,1,1,15,0,0,dsl,1,0,0,0,0,0,month,1,bank transfer (automatic),30.2,469.65
2535-pbcgc,0,f,0,1,0,70,0,0,dsl,1,1,1,1,1,1,two year,0,bank transfer (automatic),64.55,4504.9
2538-oimxf,0,f,0,0,1,1,0,0,dsl,0,0,0,0,0,0,month,0,mailed check,24.7,24.7
2541-ygpke,0,m,0,1,1,42,1,0,dsl,1,0,0,1,0,1,one year,0,credit card (automatic),63.7,2763.35
2542-hygiq,0,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),19.95,19.95
2545-ebupk,0,f,1,0,0,2,1,1,fiber optic,0,0,0,0,0,1,month,1,electronic check,84.05,186.05
2545-lxyvj,0,m,0,1,0,72,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),20.7,1492.1
2546-kzaat,0,m,0,1,0,52,1,0,dsl,1,1,0,0,1,1,one year,1,mailed check,75.4,3865.45
2550-aevru,0,f,0,1,1,57,1,0,dsl,1,1,0,0,0,0,one year,0,electronic check,53.45,3053.0
2550-qhzgp,0,m,0,0,0,7,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.5,128.6
2550-zqzpp,,m,1,1,0,7,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,75.4,533.05
2558-buozz,0,m,0,0,0,47,1,1,fiber optic,1,1,0,0,1,0,one year,0,bank transfer (automatic),94.8,4535.85
2560-ppche,0,f,0,0,0,65,1,1,fiber optic,0,1,0,1,1,1,one year,1,bank transfer (automatic),105.05,6744.25
2560-qtsbs,0,f,0,1,1,72,1,1,no,0,0,0,0,0,0,one year,1,bank transfer (automatic),23.3,1623.15
2560-wbwxf,0,m,0,0,0,68,1,1,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),24.15,1498.85
2565-jslry,1,m,0,0,0,1,1,1,no,0,0,0,0,0,0,month,1,mailed check,24.05,24.05
2568-brgyx,1,m,0,0,0,4,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,70.2,237.95
2568-oiady,1,f,0,1,0,37,1,1,fiber optic,0,0,1,0,1,1,month,1,electronic check,99.5,3762.0
2569-wgero,0,f,0,0,0,72,1,0,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),21.15,1419.4
2573-gyruu,0,m,1,1,0,48,1,1,fiber optic,0,0,1,0,0,1,month,1,credit card (automatic),91.05,4370.75
2575-eamdv,,f,0,0,0,35,1,0,fiber optic,0,0,1,1,1,1,one year,1,electronic check,99.25,3532.0
2575-gfsoe,1,f,0,1,1,7,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.0,506.9
2576-hxmpa,0,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),19.55,19.55
2577-gvsil,0,m,0,1,1,35,1,1,dsl,0,0,0,1,1,1,one year,1,bank transfer (automatic),73.45,2661.1
2578-jqphz,0,m,0,0,0,44,1,0,fiber optic,0,0,1,1,1,1,two year,0,bank transfer (automatic),100.1,4378.35
2580-asvvy,0,f,0,1,0,37,0,0,dsl,1,0,0,1,1,0,two year,0,electronic check,45.4,1593.1
2580-atzsq,0,f,0,1,1,65,1,0,dsl,1,1,1,0,0,0,one year,0,bank transfer (automatic),61.35,3874.1
2581-vkirt,0,f,0,1,1,59,1,1,dsl,1,1,0,1,0,0,one year,0,mailed check,65.5,3801.3
2582-fffzr,0,f,0,0,0,22,0,0,dsl,0,0,1,0,1,1,month,1,electronic check,50.6,1073.3
2585-ktfre,0,m,0,0,1,1,1,0,dsl,1,1,0,1,0,1,month,1,bank transfer (automatic),70.45,70.45
2586-cwxvv,0,m,0,1,0,54,0,0,dsl,0,1,0,0,0,0,month,0,electronic check,30.4,1621.35
2587-ekxts,0,m,0,0,0,44,1,1,fiber optic,1,1,1,0,1,1,month,1,electronic check,111.5,4915.15
2587-ynles,0,f,0,1,1,6,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.1,100.35
2589-aycrp,0,f,0,0,0,50,1,0,no,0,0,0,0,0,0,one year,0,bank transfer (automatic),19.75,989.05
2592-hodov,0,m,0,0,0,13,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),19.3,259.65
2592-seifq,1,m,0,0,0,3,0,0,dsl,0,0,0,0,0,0,month,0,electronic check,24.75,66.95
2592-ykdif,0,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.35,20.35
2595-kiwpv,0,m,0,0,1,27,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.7,509.3
2599-cipqe,0,m,0,1,1,71,1,0,fiber optic,1,1,1,1,1,1,two year,0,credit card (automatic),109.3,7782.85
2599-czabp,0,m,0,1,0,14,1,0,dsl,0,0,0,0,0,0,one year,0,electronic check,44.6,641.25
2599-gtqwq,,m,1,0,0,39,1,1,fiber optic,0,0,0,0,1,1,month,1,bank transfer (automatic),95.65,3759.05
2603-hvkcg,0,m,0,0,0,31,1,0,fiber optic,0,1,1,0,1,1,month,1,electronic check,101.4,3143.65
2604-ijpdu,0,f,0,1,0,20,1,0,fiber optic,1,1,0,1,1,0,month,1,electronic check,96.55,1901.65
2604-xvdam,0,f,0,0,0,12,1,0,dsl,0,0,0,0,0,0,month,0,bank transfer (automatic),43.8,540.95
2606-pkwjb,0,m,0,0,1,40,0,0,dsl,1,1,0,1,0,0,one year,0,mailed check,40.25,1564.05
2606-rmdhz,1,m,0,0,0,6,0,0,dsl,0,1,0,0,0,0,month,1,credit card (automatic),30.5,208.7
2607-dhdak,0,m,0,1,1,72,1,0,no,0,0,0,0,0,0,two year,1,credit card (automatic),19.8,1414.65
2607-fbdff,0,m,0,0,0,1,1,0,dsl,0,0,0,1,0,0,month,0,credit card (automatic),49.0,49.0
2608-bhkfn,1,f,0,0,0,4,1,0,fiber optic,0,0,0,0,0,0,month,1,credit card (automatic),70.05,266.9
2609-iaicy,1,f,0,0,0,1,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,77.15,77.15
2612-phgox,0,m,0,1,0,64,1,1,dsl,0,1,1,1,1,0,two year,1,bank transfer (automatic),76.1,4818.8
2612-ranwt,1,f,0,0,0,12,1,1,fiber optic,0,0,1,0,1,1,month,1,bank transfer (automatic),100.15,1164.3
2612-rridn,1,m,0,0,0,4,1,0,fiber optic,0,0,0,0,1,0,month,1,electronic check,81.0,340.85
2615-yvmyx,0,m,1,1,0,71,1,1,fiber optic,1,1,1,0,1,1,month,1,electronic check,107.5,7713.55
2616-flvqc,0,m,0,0,0,64,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.55,1240.15
2616-uutfk,0,m,0,1,0,33,1,1,dsl,1,1,1,0,1,0,month,1,bank transfer (automatic),72.75,2447.45
2619-wfqwu,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,mailed check,70.15,70.15
2621-udnlu,0,f,0,1,0,3,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.85,72.0
2623-dryam,0,f,0,1,0,70,1,1,fiber optic,0,0,1,0,1,1,one year,1,electronic check,101.75,7069.3
2625-trczq,0,f,0,1,0,51,0,0,dsl,0,1,0,0,1,1,month,1,electronic check,49.65,2553.35
2626-urjfx,1,m,0,1,1,4,1,1,dsl,0,0,0,0,0,0,month,1,electronic check,50.9,225.6
2626-veewg,0,m,0,1,1,67,1,0,no,0,0,0,0,0,0,two year,1,credit card (automatic),19.4,1284.2
2632-ivxvf,0,f,0,1,1,68,1,1,fiber optic,1,0,1,1,1,1,two year,0,credit card (automatic),111.75,7511.3
2632-tacxw,0,f,0,1,0,62,1,1,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),23.65,1416.75
2632-ucgvd,1,m,1,1,0,66,1,1,fiber optic,0,0,0,1,1,1,month,1,credit card (automatic),100.05,6871.9
2634-hczgt,1,m,1,1,0,53,1,1,dsl,1,0,0,1,0,0,one year,1,electronic check,60.05,3229.65
2636-alxxz,1,f,1,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.6,69.6
2636-ohfmn,1,m,0,1,0,4,0,0,dsl,0,1,0,0,1,1,month,1,electronic check,48.55,201.0
2636-sjdou,0,m,0,0,0,64,1,1,fiber optic,1,1,0,0,0,0,one year,1,credit card (automatic),84.3,5289.05
2637-fkfsy,0,f,0,1,0,3,1,0,dsl,0,0,0,0,0,0,month,1,mailed check,46.1,130.15
2639-ugmaz,0,m,1,0,0,71,0,0,dsl,1,1,0,0,1,1,one year,1,electronic check,56.45,3985.35
2640-lymov,0,m,0,0,0,2,1,0,no,0,0,0,0,0,0,month,1,mailed check,19.65,38.8
2640-pmgfl,1,m,0,0,1,27,1,1,fiber optic,0,0,0,1,0,0,month,1,electronic check,79.5,2180.55
2642-dtvco,1,m,1,0,0,9,1,1,fiber optic,0,0,0,0,0,1,month,1,electronic check,85.05,746.5
2642-mawlj,0,f,0,1,1,36,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),20.25,717.95
2642-nqsnm,,f,0,0,0,8,1,0,dsl,1,0,0,1,0,0,one year,0,bank transfer (automatic),54.25,447.75
2645-qtlmb,1,m,0,0,0,7,1,0,fiber optic,0,1,0,0,1,1,month,1,electronic check,94.25,669.0
2649-hwlyb,0,m,0,1,0,65,1,1,dsl,1,0,1,1,0,1,two year,0,bank transfer (automatic),76.15,4929.55
2650-gyryl,0,m,0,1,1,33,1,0,no,0,0,0,0,0,0,one year,1,bank transfer (automatic),19.45,600.25
2651-zcbxv,0,m,0,0,0,54,1,1,fiber optic,1,1,0,1,1,1,two year,1,credit card (automatic),108.0,5760.65
2654-vbvpb,0,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),19.9,19.9
2656-fmokz,1,f,1,0,0,15,1,1,fiber optic,0,0,0,0,0,0,month,1,mailed check,74.45,1145.7
2656-tabeh,1,m,0,1,0,4,1,1,fiber optic,0,1,0,0,1,1,month,1,electronic check,100.2,420.2
2657-almwy,1,f,1,1,0,26,1,0,fiber optic,0,1,0,0,0,1,month,0,electronic check,84.95,2169.75
2657-vpxta,0,f,0,1,1,10,1,0,fiber optic,0,0,0,0,1,1,month,1,electronic check,88.85,929.45
2659-vxmwz,1,m,0,1,1,67,1,1,fiber optic,1,1,1,0,1,1,one year,1,electronic check,111.3,7482.1
2660-emubi,1,m,1,0,0,10,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,95.35,898.35
2661-gkbtk,0,m,0,1,1,60,1,0,dsl,0,1,0,1,1,1,two year,0,bank transfer (automatic),76.95,4543.95
2662-nntdk,0,m,0,0,0,65,1,1,no,0,0,0,0,0,0,one year,0,credit card (automatic),24.8,1600.95
2664-xjzno,0,m,0,1,1,72,1,0,fiber optic,1,0,1,1,1,1,two year,1,credit card (automatic),104.9,7559.55
2665-nptgl,0,f,1,1,0,26,1,1,fiber optic,0,0,1,0,1,1,month,1,bank transfer (automatic),98.1,2510.7
2667-wylwj,1,f,0,1,1,8,1,0,no,0,0,0,0,0,0,one year,1,mailed check,19.75,145.0
2668-tzsps,0,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.45,20.45
2669-oidsd,0,f,0,1,0,48,1,0,fiber optic,0,0,1,1,1,1,month,1,credit card (automatic),100.05,4834.0
2669-qvcrg,0,f,0,0,0,41,1,1,fiber optic,1,0,0,0,0,0,month,1,credit card (automatic),81.3,3190.65
2672-dzuoy,1,m,0,0,0,1,0,0,dsl,0,0,0,0,0,0,month,1,electronic check,25.15,25.15
2672-huyvi,1,f,0,0,0,6,1,0,fiber optic,0,0,0,0,1,1,month,1,electronic check,91.1,455.3
2672-ojqzp,0,f,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month,0,mailed check,44.75,44.75
2672-sxzjb,,f,0,1,1,56,1,0,no,0,0,0,0,0,0,two year,1,credit card (automatic),19.8,1119.9
2672-tgeff,0,f,0,1,1,37,1,1,fiber optic,0,1,0,0,1,0,month,1,electronic check,88.8,3340.55
2673-cxqeu,0,f,1,0,0,56,1,1,fiber optic,1,1,1,0,1,1,one year,0,electronic check,110.5,6139.5
2673-zalnp,0,f,0,0,0,7,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.9,173.15
2674-miaht,0,f,0,0,0,4,1,1,fiber optic,0,1,0,0,0,0,month,1,mailed check,80.3,324.2
2674-mlxmn,0,f,1,0,0,71,1,1,fiber optic,0,1,0,0,1,1,month,1,credit card (automatic),99.65,6951.15
2675-dhutr,0,m,1,1,0,58,1,1,fiber optic,0,1,0,0,1,1,month,1,electronic check,98.9,5780.7
2675-ijrgj,0,m,0,0,0,53,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),19.65,978.0
2675-otvvj,0,m,1,1,0,31,1,1,fiber optic,1,0,0,0,1,0,month,0,electronic check,89.45,2807.65
2676-ishsf,0,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.3,20.3
2676-oxppq,0,m,0,0,0,6,1,0,dsl,1,1,0,0,0,0,month,1,bank transfer (automatic),55.7,335.65
2676-sslto,0,m,0,0,0,49,1,1,dsl,0,0,0,1,1,0,two year,1,bank transfer (automatic),66.15,3199.0
2680-xkknj,0,f,0,0,0,8,1,0,dsl,1,1,0,1,0,0,one year,0,bank transfer (automatic),58.2,469.25
2682-kevrp,0,f,1,0,0,22,1,0,no,0,0,0,0,0,0,one year,1,mailed check,20.05,417.0
2683-bpjso,1,m,0,1,0,29,1,1,fiber optic,1,1,0,0,0,0,month,1,electronic check,84.45,2467.1
2683-jxwqq,0,m,0,1,1,61,0,0,dsl,1,0,1,0,0,0,month,0,bank transfer (automatic),33.6,2117.2
2684-eiweo,1,f,1,0,0,30,1,1,fiber optic,1,1,1,0,0,0,month,0,credit card (automatic),91.7,2758.15
2685-sreom,1,f,0,1,1,25,1,1,fiber optic,0,0,1,0,0,1,month,1,electronic check,89.1,2368.4
2688-bhgog,0,m,1,0,0,9,1,0,fiber optic,0,0,0,0,0,1,month,1,electronic check,79.55,718.55
2690-dvrvk,0,m,0,1,1,5,1,0,no,0,0,0,0,0,0,one year,0,electronic check,20.55,99.45
2691-nzetq,1,m,0,0,0,9,1,1,fiber optic,0,0,0,0,1,0,month,1,electronic check,85.35,758.6
2692-aqcpf,0,f,0,1,0,65,1,1,fiber optic,0,1,1,1,1,1,one year,1,credit card (automatic),108.05,7118.9
2692-bucfv,0,m,1,0,0,29,1,0,fiber optic,0,1,1,0,1,1,month,1,bank transfer (automatic),101.45,2948.6
2692-pfytj,0,f,0,0,0,1,1,1,no,0,0,0,0,0,0,month,1,mailed check,25.75,25.75
2694-ciumo,0,f,0,0,0,12,1,1,fiber optic,0,0,0,1,0,0,month,1,credit card (automatic),79.55,958.25
2696-ecxkc,0,f,0,1,1,55,1,1,fiber optic,1,0,0,0,1,1,one year,0,mailed check,100.9,5448.6
2696-nartr,1,m,0,0,0,11,1,0,fiber optic,0,0,0,1,0,0,month,1,electronic check,73.85,926.25
2696-rzvzw,0,m,0,1,0,68,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),25.05,1629.2
2697-nqbpf,0,m,0,0,0,34,1,1,fiber optic,0,1,0,1,1,1,month,1,electronic check,105.35,3540.65
2700-lueva,0,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),20.75,20.75
2703-amtul,0,m,0,1,1,36,1,0,dsl,1,1,0,0,0,0,one year,0,mailed check,53.65,1939.35
2706-qzihy,0,f,0,1,0,15,1,1,no,0,0,0,0,0,0,two year,0,mailed check,25.2,387.9
2709-uqgnp,0,m,0,0,0,10,1,0,dsl,1,0,0,0,0,0,month,1,mailed check,51.65,524.5
2710-wyvxg,0,f,0,0,0,3,1,0,dsl,1,1,0,1,0,1,two year,0,mailed check,71.1,213.35
2712-syway,0,f,0,0,0,1,1,1,no,0,0,0,0,0,0,month,1,electronic check,25.7,25.7
2716-gfzor,0,m,0,1,0,43,1,0,fiber optic,1,1,1,0,0,0,month,1,credit card (automatic),86.1,3551.65
2717-hvizy,0,f,0,0,1,8,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.05,163.6
2718-gaxqd,1,f,1,1,1,4,1,0,dsl,0,0,0,0,0,0,month,0,electronic check,46.0,181.6
2718-yskcs,0,m,0,1,1,71,1,0,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),19.6,1387.45
2719-bdaqo,1,m,0,0,0,17,1,0,fiber optic,1,0,0,0,1,1,month,0,electronic check,93.85,1625.65
2720-fvbqp,0,f,0,1,1,6,1,1,dsl,0,0,0,0,0,0,month,1,credit card (automatic),48.95,273.25
2720-wgkhp,1,m,1,0,0,2,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,94.0,181.7
2722-jmoni,1,f,1,1,0,1,1,0,dsl,1,0,0,0,0,0,month,1,electronic check,49.55,49.55
2722-vojql,1,m,0,0,0,64,1,1,fiber optic,0,1,0,1,1,1,one year,1,credit card (automatic),105.65,6903.1
2724-fjdyw,0,m,0,0,1,39,0,0,dsl,0,0,1,1,1,1,one year,0,bank transfer (automatic),54.85,2191.7
2725-iwwba,0,m,0,1,1,46,1,0,dsl,1,0,1,1,0,0,one year,0,mailed check,56.9,2560.1
2725-kxxwt,1,m,0,1,0,1,1,0,fiber optic,0,0,0,0,1,1,month,1,electronic check,90.75,90.75
2725-ttriq,0,f,0,1,1,72,1,1,dsl,1,0,1,1,1,1,two year,1,bank transfer (automatic),84.2,5986.55
2729-vnvap,0,f,0,1,1,33,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.8,641.35
2731-gjrdg,0,f,0,0,0,32,1,1,fiber optic,1,0,1,1,1,1,one year,1,bank transfer (automatic),109.55,3608.0
2732-isezx,0,f,0,0,0,5,1,0,no,0,0,0,0,0,0,month,1,mailed check,20.5,104.3
2737-wfvyw,1,f,0,0,0,2,0,0,dsl,0,0,0,0,1,1,month,1,electronic check,45.25,85.5
2737-yngyw,1,f,0,0,0,2,1,0,fiber optic,0,0,0,0,0,1,month,0,electronic check,80.55,184.1
2739-cacdq,0,f,1,0,0,17,1,1,fiber optic,0,0,1,0,0,0,month,1,credit card (automatic),82.65,1470.05
2739-cczmb,0,m,0,0,1,5,1,0,no,0,0,0,0,0,0,month,0,credit card (automatic),20.35,122.0
2740-jfbok,0,m,0,0,0,10,1,1,no,0,0,0,0,0,0,month,1,electronic check,24.0,226.55
2740-tvlfn,0,m,0,0,0,1,1,1,dsl,0,0,0,0,0,0,month,1,electronic check,50.15,50.15
2746-dijlo,0,f,0,0,0,41,1,1,dsl,0,1,0,0,0,0,one year,1,credit card (automatic),56.3,2364.0
2748-myrvk,1,f,0,0,0,63,1,1,fiber optic,0,1,0,0,1,1,one year,0,bank transfer (automatic),99.9,6137.0
2749-ctkaj,0,m,0,1,1,22,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.15,419.9
2750-bjlsb,0,f,0,0,0,47,1,0,fiber optic,1,0,1,1,1,1,one year,1,electronic check,103.7,4730.6
2753-jmmcv,0,m,0,0,0,65,1,1,dsl,0,1,1,1,0,1,two year,1,credit card (automatic),74.2,4805.65
2754-sdjrd,0,f,1,0,0,8,1,1,fiber optic,0,0,0,1,1,1,month,1,credit card (automatic),100.15,908.55
2754-vdltr,1,m,0,0,1,10,1,1,fiber optic,0,0,0,0,1,1,month,0,electronic check,95.2,930.4
2754-xbhtb,1,f,0,0,0,9,1,0,fiber optic,0,0,0,0,1,0,month,1,bank transfer (automatic),77.65,714.15
2758-rnwxs,0,m,0,0,0,35,1,0,fiber optic,1,0,0,1,0,1,one year,1,electronic check,89.2,3251.3
2761-ociax,1,m,1,0,0,2,1,0,fiber optic,0,1,0,0,0,0,month,1,electronic check,74.7,165.4
2761-xecqw,0,m,1,1,0,8,0,0,dsl,0,1,1,0,0,1,month,1,mailed check,43.35,371.4
2770-nsvdg,0,m,0,1,0,24,0,0,dsl,0,0,1,0,0,0,month,0,electronic check,29.1,688.0
2773-madbq,0,f,0,0,0,36,0,0,dsl,1,1,1,1,0,1,two year,1,mailed check,53.1,1901.25
2773-ovbpk,0,m,0,1,0,67,1,1,fiber optic,0,1,1,1,1,1,two year,1,bank transfer (automatic),111.3,7567.2
2774-lvqus,1,f,1,1,0,15,1,1,fiber optic,0,0,1,1,0,0,month,1,electronic check,83.05,1258.3
2775-sefee,0,m,0,0,1,0,1,1,dsl,1,1,0,1,0,0,two year,1,bank transfer (automatic),61.9,
2777-phdei,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,1,0,month,0,electronic check,78.05,78.05
2778-oclgr,1,m,1,1,0,24,0,0,dsl,1,0,0,0,0,1,month,0,bank transfer (automatic),39.1,971.3
2782-jeebu,0,m,0,0,0,21,0,0,dsl,0,1,0,1,0,0,month,1,mailed check,36.0,780.15
2782-lfzvw,0,f,0,0,0,11,1,1,dsl,0,0,0,0,0,1,month,1,mailed check,58.95,601.6
2786-gcdpi,0,f,1,0,0,50,1,1,fiber optic,0,0,1,1,1,1,month,1,electronic check,104.95,5222.35
2788-cjqaq,0,m,0,0,0,13,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.45,270.2
2789-czanw,0,f,0,1,1,64,1,1,fiber optic,1,1,0,1,1,1,two year,0,bank transfer (automatic),110.3,6997.3
2789-hqbou,0,m,0,0,0,3,1,0,fiber optic,0,0,0,0,0,1,month,1,electronic check,80.35,253.8
2790-xuymv,0,m,0,0,1,71,1,1,fiber optic,1,1,0,0,0,0,one year,1,credit card (automatic),85.45,6028.95
2791-sfvew,0,f,0,0,0,9,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),20.15,238.15
2792-lshwx,0,f,0,0,0,1,1,0,fiber optic,1,1,0,1,0,0,month,1,mailed check,83.4,83.4
2792-vppet,0,m,0,0,0,3,1,0,no,0,0,0,0,0,0,month,1,electronic check,20.5,76.95
2794-ximmo,1,m,0,1,0,53,0,0,dsl,0,1,1,1,1,1,one year,1,electronic check,60.45,3184.25
2796-nnufi,0,f,0,1,1,46,1,0,no,0,0,0,0,0,0,two year,1,mailed check,19.95,927.1
2796-uuzzo,0,m,0,1,1,63,1,0,fiber optic,0,1,1,0,0,0,month,1,credit card (automatic),80.3,4896.35
2798-nylmz,0,m,0,1,0,71,1,1,fiber optic,1,0,1,1,1,1,two year,1,credit card (automatic),108.55,7616.0
2799-arnlo,0,f,1,1,0,5,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.35,341.6
2799-tslag,0,f,0,1,1,65,1,1,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),25.3,1748.55
