,customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total
1976,2801-nisei,0,m,0,0,0,24,1,0,dsl,1,0,0,1,0,0,month,0,electronic check,54.95,1348.5
1977,2804-etqdk,0,m,0,0,1,66,1,0,no,0,0,0,0,0,0,two year,0,mailed check,20.55,1357.1
1978,2805-aufqn,0,f,0,0,0,25,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.8,475.2
1979,2805-edjpq,0,f,0,1,1,56,1,1,fiber optic,0,1,1,1,0,1,one year,1,credit card (automatic),99.75,5608.4
1980,2806-mlnti,0,m,1,1,0,52,1,1,fiber optic,0,1,1,0,1,1,one year,1,bank transfer (automatic),105.1,5376.4
1981,2808-chtdm,0,f,0,1,1,23,1,1,no,0,0,0,0,0,0,two year,0,mailed check,25.1,611.45
1982,2809-ilcyt,0,f,0,1,0,25,1,1,no,0,0,0,0,0,0,one year,1,mailed check,26.8,733.55
1983,2809-zmyoq,0,f,0,0,0,32,1,1,fiber optic,0,0,1,0,1,1,month,1,electronic check,101.35,3334.9
1984,2810-ftlem,1,f,0,0,0,16,1,0,dsl,1,0,0,0,0,0,month,1,electronic check,50.15,762.25
1985,2811-povex,0,f,1,1,1,23,1,0,fiber optic,0,1,1,0,0,1,month,1,bank transfer (automatic),88.45,2130.55
1986,2812-enymo,0,m,0,0,0,26,0,0,dsl,1,0,0,1,1,1,one year,0,credit card (automatic),54.55,1362.85
1987,2812-reyat,0,f,0,1,0,49,1,0,no,0,0,0,0,0,0,one year,1,bank transfer (automatic),20.05,923.1
1988,2812-sfxmj,0,m,0,0,1,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.05,20.05
1989,2815-cptul,1,m,1,0,0,5,1,0,fiber optic,0,0,0,0,0,0,month,1,mailed check,70.25,331.9
1990,2817-lvcpp,0,f,0,0,0,50,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.4,1023.95
1991,2817-ntqdo,1,m,0,0,0,13,0,0,dsl,1,0,0,1,1,0,month,1,credit card (automatic),45.55,597.0
1992,2819-gweni,0,f,0,1,1,28,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.9,543.0
1993,2821-warnz,0,f,0,0,1,49,1,0,no,0,0,0,0,0,0,one year,0,credit card (automatic),19.45,921.3
1994,2823-lkabh,0,f,0,0,0,18,1,1,fiber optic,0,0,1,1,0,1,month,1,bank transfer (automatic),95.05,1679.4
1995,2824-dxnkn,0,f,0,1,1,72,1,1,dsl,1,0,1,0,1,0,two year,1,bank transfer (automatic),71.45,5025.85
1996,2824-myybn,0,f,0,1,1,37,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,95.25,3314.15
1997,2826-dxlqo,0,m,1,1,0,7,0,0,dsl,1,0,0,0,0,0,month,0,bank transfer (automatic),29.8,220.45
1998,2826-uwhis,0,m,0,1,0,45,1,1,fiber optic,0,1,0,0,0,0,month,0,bank transfer (automatic),81.4,3775.85
1999,2828-slqpf,0,m,0,0,0,19,1,0,dsl,0,0,0,0,0,0,month,1,bank transfer (automatic),45.0,865.85
2000,2829-hyvzp,0,m,0,0,0,29,1,0,no,0,0,0,0,0,0,one year,1,mailed check,19.8,572.2
2001,2830-lewoa,0,m,0,1,1,61,1,0,fiber optic,0,1,1,1,1,1,one year,0,credit card (automatic),103.9,6449.15
2002,2831-ebwrn,0,m,0,0,0,4,1,0,dsl,0,0,0,0,0,0,month,1,electronic check,45.9,199.75
2003,2832-kjcrd,0,f,0,0,0,38,1,1,fiber optic,0,0,1,1,1,1,month,1,electronic check,103.65,3988.5
2004,2832-scuco,0,f,0,0,0,2,1,0,no,0,0,0,0,0,0,month,0,electronic check,19.9,57.4
2005,2833-slkdq,1,m,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month,0,mailed check,45.05,45.05
2006,2834-jkoow,0,f,0,0,0,15,0,0,dsl,1,1,1,1,0,0,one year,0,mailed check,45.9,693.45
2007,2834-jrtua,1,m,0,0,0,71,1,1,fiber optic,1,0,1,1,1,1,two year,1,electronic check,108.05,7532.15
2008,2834-spcjv,1,m,0,1,0,52,1,0,fiber optic,1,0,0,0,1,0,month,0,electronic check,84.1,4348.65
2009,2839-rfsqe,1,f,0,0,0,2,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.65,38.7
2010,2840-xanrc,1,m,1,1,0,24,1,0,fiber optic,0,0,1,0,1,1,month,1,electronic check,93.15,2231.05
2011,2842-bcqge,0,m,0,0,0,43,1,1,fiber optic,0,0,0,0,0,0,month,1,credit card (automatic),75.35,3161.4
2012,2842-jtccu,1,m,0,0,0,2,1,0,dsl,0,0,0,0,0,0,month,0,bank transfer (automatic),46.05,80.35
2013,2843-cqmeg,0,m,0,0,0,24,1,0,dsl,0,1,0,0,0,0,month,1,mailed check,49.7,1218.25
2014,2845-afftx,1,m,1,1,0,41,1,1,fiber optic,0,0,1,0,1,1,month,1,electronic check,99.8,4259.3
2015,2845-hsjcy,1,f,0,1,1,14,1,1,fiber optic,0,0,1,0,0,1,month,1,electronic check,87.25,1258.6
2016,2845-kdhvx,0,f,0,1,0,64,1,0,dsl,0,1,1,1,0,1,two year,1,mailed check,68.3,4378.8
2017,2848-yxsmw,0,m,0,1,1,72,1,0,no,0,0,0,0,0,0,two year,0,credit card (automatic),19.4,1363.25
2018,2851-mmutz,0,f,0,0,0,27,1,0,dsl,0,1,0,1,0,0,month,1,mailed check,56.15,1439.35
2019,2851-sterv,0,m,1,0,0,35,1,0,dsl,0,0,1,1,1,1,one year,1,electronic check,73.0,2471.25
2020,2853-cwqfq,0,m,0,0,1,1,1,0,dsl,0,0,0,1,0,1,month,1,mailed check,59.55,59.55
2021,2855-qowgp,,m,0,0,1,34,1,1,fiber optic,1,1,0,0,1,1,one year,1,electronic check,103.8,3470.8
2022,2856-hyapg,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,0,electronic check,68.65,68.65
2023,2856-nnasm,1,m,1,0,0,43,1,0,fiber optic,0,0,0,0,1,1,month,1,mailed check,89.55,3856.75
2024,2858-eimxh,0,f,1,1,0,53,1,1,fiber optic,0,0,0,0,1,1,one year,1,credit card (automatic),95.85,5016.25
2025,2858-mofsq,1,f,0,0,1,17,1,1,dsl,0,0,1,0,0,0,one year,1,mailed check,55.85,937.5
2026,2860-ranus,1,f,1,0,0,20,1,1,fiber optic,0,0,0,0,0,1,month,1,credit card (automatic),85.8,1727.5
2027,2862-jveoy,0,m,0,0,0,6,1,0,no,0,0,0,0,0,0,one year,0,mailed check,19.15,124.4
2028,2862-pfnik,0,m,0,0,1,1,0,0,dsl,0,0,0,0,0,0,month,1,electronic check,24.7,24.7
2029,2863-imqdr,0,f,0,0,0,61,1,1,dsl,1,1,1,1,1,1,two year,0,electronic check,89.65,5308.7
2030,2865-tchjw,1,f,1,0,0,4,1,1,fiber optic,0,0,1,0,1,0,month,1,electronic check,89.2,346.2
2031,2866-ikbtm,0,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.55,19.55
2032,2867-uimss,1,m,0,0,0,1,1,0,fiber optic,0,0,0,0,0,1,month,0,electronic check,80.5,80.5
2033,2868-llskm,0,f,0,1,1,68,1,1,fiber optic,0,1,0,1,0,0,one year,1,bank transfer (automatic),83.65,5733.4
2034,2868-mzagq,1,m,0,0,0,1,1,0,fiber optic,0,0,0,0,0,1,month,1,electronic check,79.25,79.25
2035,2868-snelz,1,f,0,0,0,2,1,1,fiber optic,0,0,1,0,0,0,month,0,mailed check,80.6,155.8
2036,2869-adawr,1,f,0,0,0,45,1,1,fiber optic,0,1,0,0,1,0,month,1,credit card (automatic),89.3,4016.85
2037,2873-zliwt,1,f,0,1,1,40,1,1,fiber optic,0,0,1,1,0,0,month,1,electronic check,84.85,3303.05
2038,2874-yxvva,0,f,0,0,0,34,1,0,fiber optic,0,1,1,1,1,1,month,1,electronic check,105.1,3634.8
2039,2876-gzyzc,0,f,0,0,0,13,1,1,fiber optic,0,0,0,0,0,1,month,1,electronic check,85.95,1215.65
2040,2876-vbbbl,1,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,1,mailed check,20.25,20.25
2041,2877-vduer,0,f,0,1,1,35,0,0,dsl,0,0,0,1,1,0,one year,0,mailed check,40.9,1383.6
2042,2878-dhmin,0,m,0,1,1,35,1,0,no,0,0,0,0,0,0,one year,0,electronic check,19.9,666.0
2043,2878-rmwxy,0,m,1,1,0,72,1,1,fiber optic,1,1,1,0,0,1,two year,1,credit card (automatic),102.65,7550.3
2044,2880-fpnae,0,m,1,1,0,2,1,0,fiber optic,0,0,1,0,0,0,month,1,electronic check,74.2,140.1
2045,2882-ddzpg,0,f,0,0,0,12,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),19.45,227.45
2046,2882-wdtba,0,m,0,1,1,69,1,0,dsl,1,1,1,1,1,0,two year,1,bank transfer (automatic),75.75,5388.15
2047,2883-ilgwo,0,m,1,0,0,57,1,1,fiber optic,0,1,0,1,1,1,month,1,bank transfer (automatic),104.9,5913.95
2048,2884-gbpfb,1,f,0,1,0,35,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,70.3,2416.55
2049,2885-hijdh,0,m,0,1,1,69,1,1,dsl,1,0,1,1,1,1,two year,0,bank transfer (automatic),86.9,6194.1
2050,2886-kefum,1,f,0,1,0,63,1,1,fiber optic,0,1,1,0,1,1,one year,1,electronic check,107.5,6873.75
2051,2887-jpylu,0,f,0,0,1,41,1,0,dsl,0,0,0,0,0,0,month,0,bank transfer (automatic),45.2,1841.9
2052,2888-adfao,0,f,0,1,1,47,1,0,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),21.3,1041.8
2053,2889-fpwrm,1,m,0,1,0,72,1,1,fiber optic,1,1,1,1,1,1,one year,1,bank transfer (automatic),117.8,8684.8
2054,2890-wfbhu,0,f,0,0,0,59,1,1,dsl,1,1,1,1,0,1,one year,0,credit card (automatic),79.85,4786.1
2055,2892-gesul,0,f,0,1,1,18,1,0,no,0,0,0,0,0,0,two year,0,mailed check,19.35,309.25
2056,2894-qojrx,1,f,0,1,0,25,0,0,dsl,0,0,0,0,1,0,month,1,bank transfer (automatic),34.0,853.0
2057,2896-tbnbe,0,m,0,1,0,40,1,0,fiber optic,0,1,1,0,0,0,one year,0,electronic check,80.8,3132.75
2058,2897-dovnd,0,m,0,0,0,2,1,0,fiber optic,0,0,0,0,0,0,month,1,electronic check,69.8,146.65
2059,2898-lsjgd,1,f,0,1,1,21,0,0,dsl,1,0,1,0,1,1,one year,1,electronic check,55.95,1157.05
2060,2898-mrkpi,0,m,0,1,1,68,1,1,fiber optic,0,1,0,0,1,1,one year,1,credit card (automatic),101.05,6770.5
2061,2900-phpln,0,f,1,1,0,70,1,0,no,0,0,0,0,0,0,two year,1,credit card (automatic),19.55,1462.05
2062,2903-yytbw,0,m,0,1,1,1,1,0,dsl,0,0,0,0,0,0,month,0,electronic check,44.55,44.55
2063,2904-gguaz,0,f,0,1,0,72,1,1,fiber optic,1,1,0,0,0,0,two year,1,bank transfer (automatic),84.05,6052.25
2064,2905-kfquv,0,f,0,1,0,2,1,0,fiber optic,0,0,0,0,0,0,month,1,credit card (automatic),70.4,154.8
2065,2907-iljbn,0,f,0,1,1,11,1,0,no,0,0,0,0,0,0,one year,0,mailed check,20.6,233.9
2066,2908-wgaxl,0,f,0,1,1,56,1,1,no,0,0,0,0,0,0,two year,1,credit card (automatic),24.95,1468.9
2067,2908-ztpnf,0,f,0,0,0,36,0,0,dsl,0,1,0,1,0,0,month,1,bank transfer (automatic),34.85,1267.2
2068,2911-ijorq,0,m,0,0,0,37,1,1,dsl,1,1,1,1,1,1,one year,1,bank transfer (automatic),90.6,3358.65
2069,2911-urefd,1,f,0,1,0,39,0,0,dsl,1,0,1,0,1,1,month,0,electronic check,55.9,2184.35
2070,2911-wdxmv,0,m,0,0,1,18,1,1,fiber optic,0,0,1,0,0,0,month,1,credit card (automatic),80.55,1406.65
2071,2916-bqzln,0,m,0,0,0,19,1,1,fiber optic,1,0,1,0,0,0,month,1,electronic check,84.75,1651.95
2072,2919-hbcjo,1,f,0,0,0,4,1,0,fiber optic,0,1,0,0,0,0,month,1,bank transfer (automatic),76.65,333.6
2073,2920-rncez,0,m,0,1,1,1,1,0,fiber optic,0,0,0,0,0,0,month,1,credit card (automatic),69.95,69.95
2074,2921-xwdjh,0,f,1,1,0,38,1,0,fiber optic,1,0,0,0,0,1,month,1,electronic check,83.45,3147.15
2075,2923-arzlg,0,m,0,1,1,0,1,0,no,0,0,0,0,0,0,one year,1,mailed check,19.7,
2076,2924-khuvi,0,m,0,1,0,56,1,1,fiber optic,1,0,0,0,1,1,one year,1,electronic check,100.55,5514.95
2077,2925-mxlsx,0,f,0,0,0,30,1,1,dsl,0,1,1,0,1,0,one year,1,credit card (automatic),68.95,2038.7
2078,2925-vdzhy,0,m,0,1,1,72,1,1,dsl,1,1,1,1,1,1,two year,0,credit card (automatic),88.7,6501.35
2079,2926-jejjc,0,f,0,0,0,8,1,0,no,0,0,0,0,0,0,one year,1,bank transfer (automatic),20.2,140.95
2080,2927-cvult,0,f,0,1,1,53,1,1,fiber optic,1,1,1,1,0,1,two year,1,bank transfer (automatic),104.05,5566.4
2081,2927-qrrqv,0,m,0,1,0,46,1,1,fiber optic,0,1,1,0,1,0,one year,1,electronic check,94.65,4312.5
2082,2928-hldba,0,f,0,0,0,6,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.7,112.75
2083,2929-ercfz,1,f,0,1,1,8,1,0,fiber optic,0,0,1,0,1,1,month,1,electronic check,94.2,777.3
2084,2929-qnsrw,1,f,0,1,0,56,1,1,fiber optic,0,1,0,0,1,1,one year,1,electronic check,98.25,5508.35
2085,2930-uotmb,1,f,0,0,0,31,1,1,dsl,1,0,1,1,0,0,month,0,credit card (automatic),65.25,1994.3
2086,2931-fsohn,0,m,1,0,0,13,1,0,dsl,0,1,0,0,1,0,month,1,electronic check,59.9,788.35
2087,2931-svltv,0,m,0,1,1,40,1,1,fiber optic,1,1,0,1,1,1,month,1,credit card (automatic),110.1,4469.1
2088,2931-vuvjn,0,f,1,1,0,59,1,1,fiber optic,1,1,1,1,0,0,one year,1,electronic check,94.05,5483.9
2089,2931-xiqbr,0,f,0,1,1,50,1,0,fiber optic,0,0,1,1,1,1,one year,0,mailed check,103.05,5153.5
2090,2933-filnv,1,f,0,1,1,2,0,0,dsl,0,0,0,0,0,0,month,1,mailed check,24.4,36.55
2091,2933-xeujm,0,f,0,0,0,46,1,1,dsl,1,0,1,0,1,1,two year,0,mailed check,79.2,3593.8
2092,2937-fthur,0,f,0,0,1,18,1,1,dsl,1,0,0,0,0,1,month,0,electronic check,64.8,1166.7
2093,2946-kiqsp,0,f,0,0,0,35,0,0,dsl,0,0,1,1,0,0,month,1,mailed check,33.45,1175.85
2094,2947-domlj,1,m,0,0,1,1,1,0,dsl,1,0,0,0,0,0,month,0,mailed check,50.6,50.6
2095,2951-qoqtk,1,m,0,0,1,4,1,1,fiber optic,0,0,0,1,0,0,month,0,credit card (automatic),80.8,332.45
2096,2952-qayzf,1,m,0,0,0,5,1,1,fiber optic,0,1,1,0,0,0,month,1,electronic check,85.3,424.15
2097,2954-pibko,0,f,0,1,1,69,1,1,dsl,1,0,1,1,0,0,two year,1,credit card (automatic),64.15,4254.1
2098,2955-bjzhg,1,m,0,1,1,17,1,0,fiber optic,0,0,0,0,1,0,month,0,electronic check,80.85,1400.85
2099,2955-psxoe,1,f,0,0,0,1,1,0,no,0,0,0,0,0,0,month,1,bank transfer (automatic),20.2,20.2
2100,2956-ggucq,1,m,1,1,0,24,1,1,fiber optic,1,0,0,0,0,0,month,1,electronic check,78.85,1772.25
2101,2956-mhlsx,,m,0,0,0,1,1,0,dsl,0,1,0,0,0,0,month,0,electronic check,50.8,50.8
2102,2957-jirmn,0,f,1,0,0,62,1,1,fiber optic,0,0,0,0,1,0,one year,0,electronic check,84.45,4959.15
2103,2957-lolho,1,m,0,0,0,12,1,0,dsl,0,0,0,0,0,0,month,1,bank transfer (automatic),45.4,518.9
2104,2958-nhpps,0,m,0,0,0,23,1,0,no,0,0,0,0,0,0,month,0,electronic check,20.85,473.9
2105,2959-eexwb,0,f,0,1,1,45,0,0,dsl,1,0,0,0,1,1,month,1,bank transfer (automatic),50.9,2333.85
2106,2959-fenlu,0,f,0,0,0,9,1,0,fiber optic,0,0,1,0,0,1,month,1,credit card (automatic),85.3,781.4
2107,2959-mjhic,1,m,0,1,0,4,1,0,fiber optic,0,0,0,0,1,0,month,1,electronic check,80.35,307.4
2108,2960-nkrso,0,m,0,0,0,24,1,0,fiber optic,0,1,1,1,0,0,month,1,electronic check,85.95,2107.15
2109,2961-vnfkl,0,f,0,1,0,71,1,1,no,0,0,0,0,0,0,two year,1,credit card (automatic),25.95,1801.9
2110,2962-xpmcq,1,m,0,0,0,2,1,0,dsl,0,0,0,0,0,0,month,1,electronic check,45.15,98.5
2111,2967-mxrav,0,m,0,1,1,1,1,0,no,0,0,0,0,0,0,one year,0,mailed check,18.8,18.8
2112,2968-ssgaa,1,f,0,0,0,10,1,1,fiber optic,0,0,1,0,1,1,month,1,electronic check,100.6,1060.2
2113,2969-qwubz,0,f,0,0,0,2,0,0,dsl,0,1,0,0,1,1,month,0,electronic check,51.4,96.8
2114,2969-vapyh,0,f,0,0,0,67,1,0,dsl,1,1,0,1,0,0,one year,0,credit card (automatic),60.5,3870.0
2115,2969-wghqo,0,f,0,1,1,7,1,0,dsl,1,1,1,0,1,0,one year,0,electronic check,69.45,477.05
2116,2971-sgafl,0,f,0,0,0,13,1,1,dsl,1,0,1,0,1,1,month,1,electronic check,78.75,995.35
2117,2972-ydyuw,0,f,0,0,0,57,1,1,fiber optic,0,1,0,1,0,1,one year,0,electronic check,94.7,5468.95
2118,2974-gguxs,0,f,1,1,0,36,1,1,fiber optic,0,1,0,0,1,0,month,1,credit card (automatic),91.95,3301.05
2119,2977-cebsx,0,f,0,0,0,66,1,1,dsl,1,1,1,1,1,1,two year,1,credit card (automatic),90.05,5965.95
2120,2978-xxsog,0,f,0,0,0,22,1,1,dsl,1,0,0,1,0,0,month,1,mailed check,59.05,1253.5
2121,2979-sxese,1,f,0,1,1,17,1,1,fiber optic,1,0,1,0,1,0,month,0,electronic check,94.4,1607.2
2122,2982-ihmft,1,f,1,0,0,1,1,1,fiber optic,0,0,0,0,0,0,month,1,mailed check,74.45,74.45
2123,2982-vpsgi,1,f,0,1,0,11,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,94.0,1078.9
2124,2983-zanrp,1,f,0,1,1,2,1,0,fiber optic,0,1,0,0,0,0,month,1,bank transfer (automatic),73.55,145.4
2125,2984-afwnc,0,f,0,0,0,3,1,0,fiber optic,0,1,0,0,1,1,month,0,electronic check,95.4,293.15
2126,2984-miizl,1,m,0,0,0,4,1,0,fiber optic,0,0,1,0,0,0,month,1,bank transfer (automatic),74.8,321.9
2127,2984-rgeya,0,f,0,1,1,69,1,0,no,0,0,0,0,0,0,two year,0,bank transfer (automatic),19.75,1375.4
2128,2984-tbyku,0,m,0,1,1,72,1,1,fiber optic,1,1,1,1,0,1,two year,1,credit card (automatic),104.9,7732.65
2129,2985-fmwyf,0,f,0,0,0,23,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,93.5,2341.55
2130,2985-juubz,0,m,0,1,1,40,1,1,dsl,0,0,1,0,1,1,month,1,electronic check,74.55,3015.75
2131,2987-bjxik,0,f,0,0,0,70,1,1,dsl,1,1,1,0,1,1,two year,0,mailed check,84.7,5991.05
2132,2988-gbivw,0,f,1,1,0,70,1,1,fiber optic,1,0,0,0,0,1,month,1,electronic check,90.85,6470.1
2133,2988-plahs,0,f,0,0,0,3,1,0,dsl,0,0,1,0,1,1,one year,1,electronic check,69.95,220.45
2134,2988-qrajy,0,m,0,0,0,69,1,1,fiber optic,1,1,1,0,1,1,two year,1,credit card (automatic),110.05,7430.75
2135,2990-hwiml,1,f,0,0,0,6,1,0,fiber optic,0,0,0,0,1,1,month,1,electronic check,89.5,573.3
2136,2990-iajsv,0,m,0,0,0,72,1,1,dsl,1,1,1,1,1,1,two year,0,bank transfer (automatic),92.0,6632.75
2137,2990-ogytd,0,f,0,1,0,67,1,1,dsl,0,1,1,1,1,1,two year,0,bank transfer (automatic),86.15,5883.85
2138,2991-okaxw,,m,0,0,0,44,0,0,dsl,0,1,1,0,1,1,one year,1,mailed check,53.95,2375.4
2139,2995-uprys,1,f,1,1,0,40,1,0,fiber optic,0,1,0,1,1,1,one year,1,credit card (automatic),99.2,4062.2
2140,2995-ywtcd,0,f,0,1,1,19,1,1,no,0,0,0,0,0,0,two year,1,bank transfer (automatic),24.9,467.7
2141,2996-xauvf,0,m,0,0,0,70,0,0,dsl,0,0,0,1,0,1,two year,1,mailed check,40.05,2799.75
2142,2999-aanrq,0,f,0,0,0,21,1,0,dsl,1,1,0,1,1,0,two year,0,credit card (automatic),71.05,1524.85
2143,3001-cbhlq,1,m,1,1,0,32,1,1,fiber optic,0,0,1,1,1,1,month,1,electronic check,104.9,3351.55
2144,3001-unbtl,0,m,1,1,1,29,1,1,fiber optic,0,0,1,0,1,1,month,1,electronic check,103.95,2964.8
2145,3002-wqzwt,0,f,0,0,0,29,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,74.2,1993.25
2146,3003-cmduu,0,f,0,1,0,25,1,0,fiber optic,0,0,0,1,1,1,month,1,electronic check,95.15,2395.7
2147,3005-nfmta,1,m,1,0,0,55,1,1,fiber optic,1,0,0,0,1,1,month,1,electronic check,98.8,5617.75
2148,3005-tyfrd,0,f,0,1,0,55,1,1,fiber optic,0,1,1,0,1,1,month,1,credit card (automatic),103.65,5676.65
2149,3006-ximln,1,f,0,0,1,2,1,1,fiber optic,0,0,0,0,1,1,month,1,bank transfer (automatic),94.2,193.8
2150,3007-fdpea,0,f,0,0,0,2,1,0,no,0,0,0,0,0,0,month,1,bank transfer (automatic),20.7,39.85
2151,3007-kyunz,,f,0,1,1,19,1,1,no,0,0,0,0,0,0,two year,0,mailed check,25.6,485.9
2152,3009-jwmpu,1,m,0,0,0,62,1,1,fiber optic,0,0,1,0,1,1,one year,1,electronic check,96.75,6125.4
2153,3011-wqksz,0,m,0,0,1,19,1,0,no,0,0,0,0,0,0,month,1,electronic check,20.0,377.55
2154,3012-oalwm,,m,0,0,0,9,1,0,fiber optic,1,0,0,0,0,0,month,0,electronic check,75.6,661.55
2155,3012-vffmn,0,f,0,1,1,7,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.65,158.95
2156,3014-wjksm,0,m,0,1,0,29,1,0,fiber optic,0,0,1,0,0,0,month,1,credit card (automatic),75.3,2263.4
2157,3016-ksvcp,0,m,0,1,0,29,0,0,dsl,0,0,0,0,1,0,month,0,mailed check,33.75,1009.25
2158,3018-dzhfe,,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.55,19.55
2159,3018-tftsu,1,m,0,0,0,12,1,0,fiber optic,1,0,1,0,0,0,month,0,bank transfer (automatic),81.7,858.6
2160,3021-vlnrj,0,f,0,0,1,50,1,0,dsl,1,0,1,1,1,0,one year,1,credit card (automatic),70.8,3478.15
2161,3022-bexhz,0,m,0,1,1,67,1,1,fiber optic,0,1,1,1,1,1,two year,1,bank transfer (automatic),111.2,7530.8
2162,3023-gflbr,1,f,0,1,1,33,1,1,fiber optic,0,0,0,0,0,1,month,0,credit card (automatic),86.15,2745.7
2163,3026-atzyv,0,f,0,1,1,37,1,0,dsl,1,1,0,0,1,1,one year,0,bank transfer (automatic),75.1,2658.8
2164,3027-ynwzu,0,f,0,1,0,64,1,1,no,0,0,0,0,0,0,two year,0,credit card (automatic),25.0,1584.8
2165,3027-ztdho,1,m,0,0,0,1,1,0,fiber optic,0,0,0,0,1,1,month,1,electronic check,89.9,89.9
2166,3030-ydnrm,0,m,0,0,0,8,1,1,fiber optic,0,0,0,0,0,0,month,1,electronic check,74.85,572.45
2167,3030-yzadt,1,m,0,0,0,9,1,0,dsl,0,0,0,0,0,0,month,0,mailed check,44.95,431.0
2168,3030-zkiwl,0,m,0,0,0,1,1,0,no,0,0,0,0,0,0,month,0,mailed check,20.05,20.05
2169,3034-zbeqn,1,f,0,1,0,48,0,0,dsl,0,1,1,0,0,0,one year,0,mailed check,34.7,1604.5
2170,3038-pqiuy,0,f,0,0,0,38,1,1,dsl,1,1,1,0,0,0,month,1,bank transfer (automatic),66.15,2522.4
2171,3039-mjsln,0,m,0,0,1,3,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),20.2,50.6
2172,3043-sudua,0,f,0,0,0,32,1,0,no,0,0,0,0,0,0,month,0,bank transfer (automatic),19.9,601.55
2173,3043-tybno,0,m,0,0,0,3,1,0,dsl,0,0,0,1,0,1,month,0,mailed check,60.65,196.9
2174,3045-xetsh,1,f,0,0,0,10,1,1,fiber optic,0,1,1,0,0,1,month,1,electronic check,94.85,953.45
2175,3049-ndxfl,1,f,0,0,0,1,1,1,fiber optic,0,0,0,0,0,1,month,0,mailed check,85.8,85.8
2176,3049-solay,1,f,0,1,0,3,1,1,fiber optic,0,0,0,0,1,1,month,1,electronic check,95.2,292.85
2177,3050-gbush,0,f,0,0,0,3,0,0,dsl,0,0,0,0,1,0,month,1,credit card (automatic),34.8,113.95
2178,3050-rllxc,0,f,0,1,1,56,1,1,dsl,1,1,1,1,1,0,two year,0,credit card (automatic),81.25,4620.4
2179,3055-mjdsb,0,m,0,0,0,9,0,0,dsl,0,0,0,0,0,0,month,1,mailed check,24.6,190.1
2180,3055-oymse,0,f,1,0,0,53,1,0,fiber optic,0,1,0,0,0,0,month,1,credit card (automatic),73.8,4003.85
2181,3055-vtcgs,0,f,0,0,0,63,1,0,dsl,0,0,1,0,0,1,one year,0,credit card (automatic),58.55,3503.5
2182,3057-vjjqe,0,m,0,0,0,35,1,1,dsl,1,0,0,0,0,0,two year,0,mailed check,55.25,1924.1
2183,3058-hjcuy,1,m,0,1,1,41,1,1,fiber optic,0,0,1,1,1,1,one year,1,electronic check,102.6,4213.35
2184,3058-wqdre,0,m,0,0,0,13,0,0,dsl,0,0,0,0,0,0,month,1,bank transfer (automatic),25.15,331.85
2185,3059-ngmxb,0,m,0,1,1,14,1,1,dsl,1,1,0,0,0,1,month,0,mailed check,69.2,944.65
2186,3061-bckyi,0,m,0,0,0,14,1,0,no,0,0,0,0,0,0,month,0,mailed check,19.9,283.75
2187,3062-icyzq,0,f,0,1,1,51,1,1,fiber optic,1,1,0,0,0,1,month,1,electronic check,93.8,4539.35
2188,3063-qfszl,1,f,0,0,0,1,1,0,dsl,0,0,0,0,0,1,month,1,electronic check,55.4,55.4
2189,3066-rrjio,1,f,0,0,0,1,1,0,fiber optic,0,0,0,0,0,0,month,1,mailed check,69.95,69.95
2190,3067-svmtc,0,f,0,1,0,68,1,0,dsl,1,0,0,1,0,0,one year,0,bank transfer (automatic),55.9,3848.8
2191,3068-omwza,1,m,1,0,0,1,1,1,fiber optic,0,0,1,0,1,0,month,1,electronic check,88.8,88.8
2192,3069-ssvsn,0,f,0,0,0,1,0,0,dsl,0,0,0,0,0,0,one year,0,mailed check,25.85,25.85
2193,3070-bdoqc,0,f,0,0,0,60,1,0,fiber optic,0,1,1,0,1,1,two year,1,electronic check,99.65,5941.05
